Activity Date,Activity Name,Activity Type,Elapsed Time,Distance,Max Heart Rate,Moving Time,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Max Cadence,Average Cadence,Average Heart Rate,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Bearing,Cloud Cover,UV Index
"Dec 10, 2019, 7:34:31 PM",ðŸŒ™ Evening Run,Run,2101,6.52,173,2067,4,3.105000019,183,170,171.1000061,184.3999939,3.5,0.013796698,87,83.99170685,152,,,,,,,,,
"Dec 12, 2015, 3:50:08 PM",Afternoon Run,Run,3021,9.68,,3021,5.699999809,,106.7600021,,132.6999969,195.6000061,12.89999962,-0.027880499,,,,,,,,,,,,
"Dec 12, 2017, 6:52:44 PM",Evening Run,Run,2057,6.47,,2057,3.700000048,,41.12670135,,171.8000031,185.1000061,9.5,0.0277864,,,,,,,,,,,,
"Dec 12, 2017, 7:34:42 PM",Evening Run,Run,3013,9.71,,3013,4,,61.68330002,,171.8000031,185.1000061,12.19999981,0.0144055,,,,,,,,,,,,
"Dec 12, 2019, 9:03:44 PM",ðŸŒ¬ï¸ Night Run,Run,1654,4.84,165,1604,3.599999905,2.930999994,126,138,169.8000031,184.3999939,4.099999905,-0.008250144,86,82.80265045,153,,,,,,,,,
"Dec 12, 2020, 8:35:18 AM",â›… Morning Run,Run,5728,16.13,189,5359,3.900000095,3.009815216,21.13090897,496,6.699999809,22.60000038,2.400000095,0,86,82.43954468,164.1582336,3.980000019,0.340000004,2.579999924,0.910000026,1003.700012,4.46999979,267,0.340000004,0
"Dec 13, 2016, 7:32:28 PM",Evening Run,Run,3004,9.68,,3004,4.099999905,,43.70000076,,169.5,184.5,5.900000095,0.00309802,,,,,,,,,,,,
"Dec 13, 2018, 7:18:04 PM",Evening Run,Run,1922,5.9,,1916,4.099999905,,39.14749908,,15.10000038,32.90000153,6.199999809,0.011857574,,,,,,,,,,,,
"Dec 13, 2020, 10:54:22 AM",â˜ï¸ Morning Run,Run,2096,5.37,171,2096,3.5,2.5633111,46.51714325,204,13.80000019,29.5,5.099999905,0.003722523,87,80.18373871,154.2390289,11.01000023,11.01000023,10.94999981,1,986.9000244,8.159999847,200,0.930000007,0
"Dec 14, 2017, 7:07:07 PM",Evening Run,Run,2902,9.53,,2902,4.199999809,,49.6733017,,2,15.39999962,11.30000019,-0.00524175,,,,,,,,,,,,
"Dec 15, 2015, 7:30:41 PM",Evening Run,Run,3074,9.8,,3074,3.900000095,,43.50479889,,169.5,184.3999939,6,0.00306026,,,,,,,,,,,,
"Dec 15, 2019, 7:35:23 AM",â›… Morning Run,Run,6685,21.09,142,6685,3.900000095,3.155999899,667,660,-0.400000006,36.59999847,10.69999981,0.048819561,87,83.20224762,124,,,,,,,,,
"Dec 15, 2020, 7:30:08 PM",â˜ï¸ Evening Run,Run,3353,9.71,168,3198,3.700000048,3.037429571,59.79999924,171,171.8999939,185.8000031,4.199999809,-0.009265264,87,83.25054932,150.9643402,7.269999981,3.289999962,5.920000076,0.910000026,995.5,7.429999828,155,0.899999976,0
"Dec 16, 2014, 7:34:28 PM","12/16/2014 Cork, Ireland",Run,2034,6.51,,2034,4.199999809,,24.0048008,,169.6000061,184.1999969,3.900000095,-0.00306946,,,,,,,,,,,,
"Dec 16, 2017, 7:29:56 AM",Morning Run,Run,10275,29.37,,9684,4.300000191,,249.4640045,,75.5,186.1000061,21.70000076,0.00476677,,,,,,,,,,,,
"Dec 17, 2015, 7:33:10 PM",Evening Run,Run,2032,6.51,,2028,4.300000191,,28.86669922,,169.6000061,184.3000031,5.400000095,-0.0214852,,,,,,,,,,,,
"Dec 17, 2016, 8:35:43 AM",Morning Run,Run,4568,13.01,170,4095,4.800000191,,126.9558334,,103.8000031,195.6000061,7.900000095,-0.001536228,,,146.2622681,,,,,,,,,
"Dec 17, 2018, 7:17:13 PM",Evening Run,Run,2480,5.19,,2479,4.599999905,,2.016666651,,3.299999952,7.599999905,6.900000095,-0.011550011,,,,,,,,,,,,
"Dec 18, 2014, 7:34:24 PM","12/18/2014 Cork, Ireland",Ride,6657,10.2,,3320,4.099999905,,37.41339874,,169.6000061,184.1999969,6.5,-0.0235183,,,,,,,,,,,,
"Dec 18, 2018, 7:35:46 PM",Evening Run,Run,3271,9.75,,3271,3.700000048,,54.86333466,,172.1000061,184.3999939,4.699999809,0.005127259,,,,,,,,,,,,
"Dec 19, 2020, 9:01:09 AM",â˜ï¸ Morning Run,Run,3756,11.27,167,3737,3.900000095,3.016858339,56.66666794,295,3.5,37.5,6.900000095,-0.00266099,87,83.12068176,155.9387207,7.429999828,3.289999962,6.289999962,0.920000017,991.2000122,8.159999847,222,0.670000017,0
"Dec 2, 2017, 10:05:38 AM",Morning Run,Run,6311,21.02,,6311,4.900000095,,153.5579987,,1,48.70000076,8.600000381,-0.118412003,,,,,,,,,,,,
"Dec 20, 2014, 8:23:14 AM","12/20/2014 Cork, Ireland",Run,5756,16.78,,5641,4.699999809,,212.8139954,,4.699999809,89.80000305,23.60000038,-0.00238267,,,,,,,,,,,,
"Dec 20, 2015, 10:08:18 AM",Morning Run,Run,1396,2.42,123,1393,3.700000048,,0,,2.200000048,11,3.400000095,0.00825832,,,121.8968582,,,,,,,,,
"Dec 21, 2015, 6:23:12 PM",Evening Run,Run,2156,6.5,,2156,3.900000095,,28.98329926,,169.5,184.3000031,4.300000191,-0.058389701,,,,,,,,,,,,
"Dec 21, 2016, 6:02:30 PM",Evening Run,Run,2630,8.63,,2625,4.099999905,,39.54000092,,171.8000031,185.1000061,9.899999619,0.020854101,,,,,,,,,,,,
"Dec 21, 2018, 10:48:46 AM",Morning Run,Run,4350,12.9,,4242,4.099999905,,115.2419052,,176.1000061,202.5,5.400000095,0.012400217,,,,,,,,,,,,
"Dec 22, 2015, 7:01:34 PM",Evening Run,Run,1934,6.47,,1934,4.199999809,,26.51429939,,169.6000061,184.3999939,6,-0.0123506,,,,,,,,,,,,
"Dec 22, 2016, 7:19:13 PM",Evening Run,Run,2618,8.57,,2618,4.300000191,,39.45000076,,171.8000031,185.1000061,14.10000038,0.025659001,,,,,,,,,,,,
"Dec 23, 2014, 7:34:34 PM","12/23/2014 Cork, Ireland",Run,3068,9.82,,3059,7,,35.50239944,,169.6000061,184.1999969,3.900000095,0.00305312,,,,,,,,,,,,
"Dec 23, 2015, 7:40:08 PM",Evening Run,Run,2056,6.5,,2053,3.900000095,,28.92000008,,169.6000061,184.3999939,5,0,,,,,,,,,,,,
"Dec 23, 2017, 8:36:55 AM",Morning Run,Run,5410,16.12,,5051,3.900000095,,147.2590027,,104.5,196,8.300000191,0.0111645,,,,,,,,,,,,
"Dec 23, 2018, 8:08:00 AM",Morning Run,Run,5691,16.12,,5304,3.799999952,,168.3909454,,97.69999695,197.6000061,13,0.001860096,,,,,,,,,,,,
"Dec 26, 2016, 2:45:07 PM",Afternoon Run,Run,2383,7.89,,2383,6.099999905,,75.26670074,,134.1999969,195.1999969,11.69999981,0.0253383,,,,,,,,,,,,
"Dec 27, 2015, 9:07:38 AM",Morning Run,Run,5387,16.1,,5132,4,,119.5400009,,123,193.6999969,6.5,0.00186276,,,,,,,,,,,,
"Dec 27, 2016, 1:07:04 PM",Afternoon Run,Run,1353,5.05,102,1353,4.5,,0,,12,30.5,5.599999905,-0.237637877,,,101,,,,,,,,,
"Dec 27, 2017, 10:02:20 AM",Morning Run,Run,6411,15.66,,6408,4.5,,408.2309875,,165.3999939,364.7000122,35.40000153,-0.00191505,,,,,,,,,,,,
"Dec 27, 2018, 2:36:25 PM",Afternoon Run,Run,2480,6.46,173,2478,4.300000191,,91.50655365,235,165.3999939,184.3000031,12.39999962,0,112,81.84793091,149.5028839,,,,,,,,,
"Dec 28, 2015, 1:05:24 PM",Afternoon Run,Run,1468,5.11,,1468,5.199999809,,10.35999966,,11.5,30,5.400000095,-0.248115003,,,,,,,,,,,,
"Dec 28, 2018, 9:18:16 AM",Morning Run,Run,12297,16.12,194,10223,3.599999905,,751.2937012,1000,135,805.7999878,49.5,-0.003722246,123,67.5009613,128.3315735,,,,,,,,,
"Dec 29, 2016, 7:04:19 PM",Evening Run,Run,2987,9.73,,2987,4,,39.55709839,,171.8000031,185.1000061,9.300000191,0.0226121,,,,,,,,,,,,
"Dec 3, 2016, 10:07:07 AM",Morning Run,Run,6564,21.09,161,6564,4.199999809,,130.7200012,,1.399999976,48,7.300000191,-0.123282343,,,156.0789185,,,,,,,,,
"Dec 3, 2019, 7:35:52 PM",â›… Evening Run,Run,2284,6.51,181,2240,4,2.852999926,149,153,171.1000061,184.3999939,5.199999809,0.006138453,87,80.25145721,162,,,,,,,,,
"Dec 3, 2020, 7:31:56 PM",â˜ï¸ Evening Run,Run,2056,6.49,156,2056,3.799999952,3.15904665,39.79999924,165,171.8999939,185.6999969,4.099999905,0.004618938,87,83.76448059,146.719223,0.790000021,-3.480000019,-2.789999962,0.769999981,985.2000122,4.25,318,0.330000013,0
"Dec 30, 2017, 8:07:59 AM",Morning Run,Run,9199,26.77,,8644,4.5,,154.7929993,,3.700000048,183,15.30000019,-0.640877008,,,,,,,,,,,,
"Dec 30, 2018, 1:02:45 PM",Afternoon Run,Run,1443,5.04,179,1443,5,,28.99333382,88,11.10000038,30.39999962,5,-0.265635848,93,88.92787933,169.6888428,,,,,,,,,
"Dec 30, 2018, 1:35:51 PM",Afternoon Run,Run,171,0.46,185,171,3.099999905,,0,7,14.60000038,16.79999924,0.899999976,-0.407463014,91,87.92397308,165.2631531,,,,,,,,,
"Dec 30, 2018, 12:46:28 PM",Lunch Run,Run,337,0.98,168,337,4.199999809,,11.32857132,16,15,27.60000038,4.900000095,1.285189748,90,84.46827698,149.5904999,,,,,,,,,
"Dec 30, 2018, 9:05:17 AM",Morning Run,Run,2877,8.09,175,2877,3.700000048,,96.04333496,180,131.1999969,195.6000061,11.5,0,90,86.05944061,151.6760559,,,,,,,,,
"Dec 31, 2015, 7:50:25 PM",Evening Run,Run,2029,6.51,,2029,3.799999952,,28.91329956,,169.5,184.3000031,4.300000191,0.00767589,,,,,,,,,,,,
"Dec 31, 2016, 4:35:05 PM",Afternoon Run,Run,2595,8.58,178,2591,4.699999809,,39.47333145,,171.8000031,185.1000061,7.199999809,0.02913006,,,164.6954803,,,,,,,,,
"Dec 31, 2017, 1:05:24 PM",Afternoon Run,Run,1401,5.05,,1401,5,,34.7419014,,11.89999962,31,7.300000191,-0.239647001,,,,,,,,,,,,
"Dec 31, 2017, 12:37:44 PM",Lunch Run,Run,327,1.01,,327,7.5,,8.699999809,,14,25,6.699999809,1.085450053,,,,,,,,,,,,
"Dec 5, 2017, 7:13:03 PM",Evening Run,Run,4291,13.01,,4253,4.699999809,,81.85500336,,171.8000031,185.1000061,16.10000038,0.00998679,,,,,,,,,,,,
"Dec 5, 2019, 7:35:33 PM",â˜ï¸ Evening Run,Run,2114,6.5,198,2114,3.700000048,3.078999996,156,145,171.1000061,184.3999939,3.799999952,0.009219705,87,83.98675537,164,,,,,,,,,
"Dec 6, 2015, 8:06:27 AM",Morning Run,Run,2571,7.85,,2571,3.700000048,,97.18379974,,133.1999969,195.6000061,12.80000019,0,,,,,,,,,,,,
"Dec 6, 2015, 8:57:25 AM",Morning Run,Run,2543,7.51,,2543,4.199999809,,90.66899872,,115.3000031,180.5,10.19999981,-0.00133057,,,,,,,,,,,,
"Dec 6, 2016, 7:44:04 PM",Evening Run,Run,4091,8.4,,2762,5,,162.8890076,,89.59999847,205,18,-0.677405,,,,,,,,,,,,
"Dec 7, 2017, 7:04:56 PM",Evening Run,Run,3341,9.91,,3109,4.900000095,,67.23750305,,2.099999905,13.89999962,6.300000191,-0.0110984,,,,,,,,,,,,
"Dec 7, 2019, 9:36:12 AM",â˜ï¸ Morning Run,Run,6859,21.25,185,6859,3.799999952,3.098999977,445,460,1.700000048,48.09999847,12.10000038,-0.09316726,87,83.67736053,170,,,,,,,,,
"Dec 8, 2015, 7:08:58 PM",Evening Run,Run,3049,9.83,,3004,4.699999809,,43.4076004,,169.6999969,184.3999939,5.400000095,0.038637102,,,,,,,,,,,,
"Dec 8, 2016, 7:32:31 PM",Evening Run,Run,2619,8.59,,2619,3.900000095,,44.10329819,,169.6000061,184.6000061,5.099999905,-0.00116297,,,,,,,,,,,,
"Dec 8, 2020, 7:33:05 PM",ðŸŒ™ Evening Run,Run,3054,9.75,159,3054,4.400000095,3.193058252,59.81999969,263,171.8999939,185.6999969,4.099999905,0.008203782,88,83.23802948,143.2027588,2.329999924,-1.590000033,0.239999995,0.860000014,1011.400024,4.28000021,302,0.109999999,0
"Dec 9, 2017, 8:07:03 AM",Morning Run,Run,3783,10.46,,3535,4.599999905,,118.9219971,,166.1999969,220.3999939,10,0,,,,,,,,,,,,
"Dec 9, 2018, 7:47:40 AM",Morning Run,Run,6093,18.99,,6093,3.900000095,,122.9271393,,-0.400000006,36.70000076,16.60000038,-0.039484907,,,,,,,,,,,,
"Feb 1, 2015, 1:32:35 PM","10 mile - Dungarvan, John Treacy",Run,5136,16.13,,5131,5.099999905,,59.11330032,,2,24.79999924,9.800000191,0.0142557,,,,,,,,,,,,
"Feb 1, 2018, 7:08:37 PM",Evening Run,Run,2351,7.18,,2351,5.400000095,,34.31000137,,2.099999905,14,9.899999619,-0.018098792,,,,,,,,,,,,
"Feb 1, 2019, 7:52:36 PM",Evening Run,Run,2223,6.43,178,2212,3.700000048,,36.40999985,169,172.1000061,184.3999939,4.599999905,0.004662005,92,85.54676819,151.4898376,,,,,,,,,
"Feb 1, 2021, 1:39:29 PM",â˜ï¸ Afternoon Run,Run,2143,6.03,174,2143,4.099999905,2.815679073,49.27999878,173,138.8999939,184.3999939,5.599999905,0.009943653,86,77.25856781,148.6738281,8.880000114,7.03000021,8.880000114,1,994.7999878,3.24000001,215,0.879999995,1
"Feb 1, 2022, 5:19:50 PM",â›… Afternoon Activity,Workout,2099,3.29,160,2061,2.2099998,1.597879648,22.26000023,114,172.5,186.3000031,4.400671005,-0.003036533,58,55.39731979,119.7929688,,,,,,,,,
"Feb 10, 2015, 7:37:34 PM",3 loops through Ard Cashel,Run,3008,9.77,,2991,5.400000095,,35.13809967,,169.3999939,184.3000031,4.300000191,-0.00204671,,,,,,,,,,,,
"Feb 10, 2016, 7:55:42 PM",Evening Run,Run,5334,8.22,,3057,5.599999905,,0,,4.300000191,7.5,4.5,-0.025520699,,,,,,,,,,,,
"Feb 10, 2018, 8:06:59 AM",Morning Run,Run,3258,9.74,,3243,4.599999905,,46.45000076,,3.599999905,24,7.300000191,0.068731345,,,,,,,,,,,,
"Feb 10, 2018, 9:48:26 AM",Morning Run,Run,602,1.91,,602,3.599999905,,31.92000008,,3.599999905,36,18.89999962,0.099471234,,,,,,,,,,,,
"Feb 10, 2019, 4:08:26 PM",Afternoon Run,Run,4222,13,177,4169,3.799999952,,145.8000031,273,97.80000305,195.6000061,14.5,-0.016920473,89,85.65093994,148.3948059,,,,,,,,,
"Feb 10, 2021, 4:53:27 PM",â˜ï¸ Afternoon Run,Run,2738,7.24,204,2653,3.799999952,2.730795383,96.28588867,236,113.5,184.3999939,10.30000019,-0.133889139,87,76.59788513,176.5235596,1.629999995,-3.700000048,-1.809999943,0.779999971,1016.799988,6.71999979,105,0.980000019,0
"Feb 10, 2022, 4:45:01 PM",â›… Afternoon Activity,Workout,5158,7.83,128,5069,1.952001929,1.544708967,111.528244,214,112.6999969,184.8999939,7.606133938,0.005108472,60,55.1739769,97.22399902,,,,,,,,,
"Feb 11, 2017, 8:05:04 AM",Morning Run,Run,4728,14.49,,4414,4.199999809,,114.3639984,,124.5,193,9.300000191,0.0144916,,,,,,,,,,,,
"Feb 11, 2018, 11:06:13 AM",Lunch Run,Run,1650,6,,1650,5,,31.62000084,,2.099999905,15.39999962,11.5,0.029966537,,,,,,,,,,,,
"Feb 11, 2020, 7:32:19 PM",â˜ï¸ Evening Run,Run,3187,9.76,164,3187,5.699999809,3.062999964,56.13999939,152,171.1000061,184.3999939,3.400000095,0.005121272,92,83.45166016,145,,,,,,,,,
"Feb 11, 2021, 4:49:48 PM",â˜ï¸ Afternoon Run,Run,2978,8.09,168,2959,4.699999809,2.736803055,110.6179657,361,113.5,185.1000061,10.10000038,0.002469685,85,77.96516418,149.5468445,1.620000005,-5.460000038,1.620000005,1,1012.700012,12.06000042,123,0.99000001,0
"Feb 11, 2022, 4:48:31 PM",â›… Afternoon Activity,Workout,3992,5.94,141,3948,1.865966797,1.505901694,69.03333282,191,136.8999939,185.8000031,6.690988064,0.122786067,59,54.7451973,115.4502563,,,,,,,,,
"Feb 12, 2017, 11:02:55 AM",Lunch Run,Run,1373,5,,1373,5.099999905,,40.63000107,,57.29999924,93.69999695,9.199999809,0.0220013,,,,,,,,,,,,
"Feb 12, 2019, 7:34:53 PM",Evening Run,Run,3039,9.74,163,3039,3.900000095,,54.41999817,206,172.1000061,184.3999939,3.400000095,0.007185309,89,85.72425079,134.9256287,,,,,,,,,
"Feb 12, 2022, 5:27:24 PM",â›… Afternoon Activity,Workout,1107,1.64,123,1107,1.723999023,1.484010935,12.36615372,32,177.3000031,186.3000031,4.004004002,-0.006087168,59,54.92990494,103.9277344,,,,,,,,,
"Feb 13, 2016, 8:06:47 AM",Morning Run,Run,6321,17.92,,6003,4.599999905,,214.322998,,4.800000191,90.5,19.79999924,0,,,,,,,,,,,,
"Feb 13, 2018, 7:32:28 PM",Evening Run,Run,3028,9.76,,3028,5,,61.61047745,,171.8000031,185.1000061,15,0,,,,,,,,,,,,
"Feb 13, 2019, 7:16:03 PM",Evening Run,Run,2527,5.95,180,1984,5,,2.25999999,176,3.599999905,7.800000191,11.10000038,-0.015114873,116,82.88358307,153.3634491,,,,,,,,,
"Feb 13, 2020, 7:11:52 PM",â˜ï¸ Evening Run,Run,3274,9.78,161,3269,3.700000048,2.987999916,56.25999832,227,171.1000061,184.3999939,3.599999905,0.006134969,85,82.94243622,140,,,,,,,,,
"Feb 14, 2015, 2:47:06 PM",Rathcormac loop,Ride,7503,43.28,,7370,15.30000019,,439.8340149,,40.90000153,184.1999969,14.69999981,0.000231045,,,,,,,,,,,,
"Feb 14, 2016, 11:08:25 AM",Lunch Run,Run,1385,5.01,,1385,4.900000095,,38.22999954,,57.90000153,92.69999695,7.400000095,0.0159394,,,,,,,,,,,,
"Feb 14, 2017, 7:36:22 PM",Evening Run,Run,2880,9.76,,2880,4.699999809,,39.40330124,,171.8000031,185.1000061,9.800000191,0.0143343,,,,,,,,,,,,
"Feb 14, 2019, 7:23:11 PM",Evening Run,Run,2370,6.56,163,2239,3.900000095,,51.22000122,215,16.70000076,42.09999847,6.199999809,0,91,84.88700104,141.3170013,,,,,,,,,
"Feb 14, 2019, 8:13:06 PM",Evening Swim,Swim,2170,750,,1870,0.5,,0,,,,0,0,23,19.83386803,,,,,,,,,,
"Feb 14, 2021, 4:45:46 PM",â˜ï¸ Afternoon Run,Run,2807,8.05,180,2807,3.799999952,2.868863583,92.57809448,238,133.3999939,197.1999969,12.89999962,0.003725366,86,79.71001434,156.7766266,8.960000038,5.269999981,8.659999847,0.980000019,1005.900024,8.180000305,214,0.75,0
"Feb 15, 2018, 7:10:50 PM",Evening Run,Run,1012,3.28,,995,4.5,,15.89999962,,171.8999939,183.6999969,3,-0.067005754,,,,,,,,,,,,
"Feb 15, 2018, 7:31:40 PM",Evening Run,Run,1034,3.25,,1034,4,,20.67333412,,171.8000031,185.1000061,10.5,0.052312519,,,,,,,,,,,,
"Feb 16, 2016, 7:31:14 PM",Evening Run,Run,2840,8.6,,2802,4,,42.98379898,,169.6999969,184.3999939,4.400000095,-0.00581267,,,,,,,,,,,,
"Feb 16, 2017, 7:24:48 PM",Evening Run,Run,280,0.76,,244,3.599999905,,0,,3.099999905,11.80000019,7.800000191,-0.576368988,,,,,,,,,,,,
"Feb 16, 2017, 7:30:54 PM",Evening Run,Run,551,2.06,,551,4.800000191,,0,,2.099999905,11.80000019,5.5,0.019424999,,,,,,,,,,,,
"Feb 16, 2017, 7:44:02 PM",Evening Run,Run,560,2.05,,560,4.300000191,,0,,2.099999905,11.80000019,5.599999905,0.01946,,,,,,,,,,,,
"Feb 16, 2017, 7:57:12 PM",Evening Run,Run,567,2.04,,567,5.199999809,,11.07999992,,2.099999905,13.89999962,7.699999809,-0.0928142,,,,,,,,,,,,
"Feb 16, 2017, 8:12:22 PM",Evening Run,Run,600,1.32,,599,4,,10.7166996,,2.099999905,13,4.400000095,0.627125025,,,,,,,,,,,,
"Feb 16, 2019, 1:12:41 PM",Afternoon Run,Run,2148,6.45,158,2132,5.5,,36.20000076,254,172.1000061,184.3999939,3.400000095,0.133289933,87,85.39148712,147.0564423,,,,,,,,,
"Feb 16, 2019, 8:06:31 AM",Morning Run,Run,11729,32.2,179,11123,4.099999905,,222.817276,817,43.70000076,181.6999969,10.10000038,-0.428209007,114,83.65576935,164.7301636,,,,,,,,,
"Feb 16, 2020, 9:53:28 AM",ðŸŒ¬ï¸ Morning Run,Run,3238,8.51,174,3126,4.099999905,2.631000042,96.54000092,417,0.800000012,76,14.69999981,-0.009394523,118,81.53742218,157,,,,,,,,,
"Feb 16, 2021, 1:24:59 PM",â˜ï¸ Afternoon Run,Run,2956,8.05,155,2956,3.900000095,2.723579168,110.5999985,228,113.5,185,9.699999809,0.001242097,86,76.89969635,143.8957977,9.029999733,5.860000134,6.710000038,0.850000024,1002.799988,6.480000019,238,0.460000008,1
"Feb 17, 2015, 7:38:25 PM",3 loops through Ard Cashel,Run,3003,9.74,,3003,4.800000191,,35.98860168,,169.6000061,184.3000031,4.300000191,-0.00205153,,,,,,,,,,,,
"Feb 17, 2016, 7:58:26 PM",Evening Run,Run,4273,6.91,,2314,5.400000095,,0,,4.300000191,6.800000191,2.700000048,-0.0159148,,,,,,,,,,,,
"Feb 17, 2020, 6:33:14 PM",ðŸŒ™ Evening Run,Run,3172,9.68,153,3163,7.099999905,3.052000046,74.37999725,404,0.800000012,20.5,12,0.02168615,87,83.78947449,136,,,,,,,,,
"Feb 18, 2016, 8:32:18 PM",Evening Run,Run,2066,6.5,,2066,4.099999905,,28.44000053,,169.8000031,184.3000031,4.099999905,0.00153723,,,,,,,,,,,,
"Feb 18, 2017, 8:07:46 AM",Morning Run,Run,5252,16.1,,5032,4.300000191,,126.9570007,,112,193,9,0.0155252,,,,,,,,,,,,
"Feb 18, 2018, 8:09:48 AM",Morning Run,Run,5740,16.13,,5427,3.799999952,,196.7304688,,2.599999905,87.69999695,16,-0.003099372,,,,,,,,,,,,
"Feb 18, 2020, 7:35:12 PM",ðŸŒ™ Evening Run,Run,2059,6.52,147,2059,3.900000095,3.16899991,37.59999847,144,171.1000061,184.3999939,3.700000048,0.003065651,87,84.36911011,129,,,,,,,,,
"Feb 18, 2021, 1:23:59 PM",â˜ï¸ Afternoon Run,Run,2787,8.06,172,2787,4,2.894904852,111.0177383,220,113.5,185.1000061,10.10000038,0,86,79.62706757,149.0398407,6.28000021,1.580000043,2.900000095,0.790000021,999.4000244,8.880000114,252,0.699999988,1
"Feb 19, 2015, 7:38:26 PM",3 loops through Ard Cashel,Run,2974,9.79,,2974,5.5,,35.3125,,169.5,184.3999939,5.599999905,-0.00204225,,,,,,,,,,,,
"Feb 19, 2017, 11:17:55 AM",Lunch Run,Run,2442,7.49,,2435,4.900000095,,127.7399979,,127.9000015,258.1000061,17.10000038,-0.0106742,,,,,,,,,,,,
"Feb 19, 2019, 7:35:05 PM",Evening Run,Run,3181,9.75,178,3143,5.300000191,,54.25999832,194,172.1000061,184.3999939,6.699999809,-0.001025115,92,85.42998505,156.8146667,,,,,,,,,
"Feb 2, 2016, 7:36:00 PM",Evening Run,Run,3028,9.27,,3028,5.099999905,,43.37810135,,169.3999939,184.1999969,3.900000095,0.021577301,,,,,,,,,,,,
"Feb 2, 2017, 7:22:06 PM",Evening Run,Run,3573,9.37,,3519,7.300000191,,11.33329964,,2.099999905,13.89999962,12,-0.00426721,,,,,,,,,,,,
"Feb 2, 2022, 7:32:03 PM",â˜ï¸ Evening Activity,Workout,1720,2.64,138,1720,2.967499971,1.539965153,15.71575737,95,172.6000061,185.8999939,5.552467823,-0.056630701,59,54.16871643,105.5912781,,,,,,,,,
"Feb 20, 2018, 6:53:05 PM",Evening Run,Run,1697,4.67,,1518,4.400000095,,28.18333244,,171.8000031,185.1000061,13.89999962,-0.066256307,,,,,,,,,,,,
"Feb 20, 2019, 7:14:27 PM",Evening Run,Run,3371,8.07,175,2750,6.5,,20.63537598,267,1,7.900000095,11.5,0.043350633,111,84.14540863,136.4462585,,,,,,,,,
"Feb 20, 2020, 7:42:23 PM",Evening Ride,Ride,6937,0,161,6937,0,0,,,,,0,0,,,126,,,,,,,,,
"Feb 20, 2021, 5:28:05 PM",â˜ï¸ Afternoon Run,Run,2776,8.07,176,2776,4,2.906880379,110.571785,210,113.5,185.1000061,9.600000381,0.002478468,86,81.14877319,158.5288239,7.75,3.710000038,7.300000191,0.970000029,986.4000244,8.159999847,220,0.790000021,0
"Feb 21, 2015, 8:09:45 AM",11 miles from Glanmire,Run,6502,17.91,,6231,5.099999905,,228.1029968,,4.199999809,90.5,38.5,0.00334924,,,,,,,,,,,,
"Feb 21, 2017, 7:36:10 PM",Evening Run,Run,2819,9.68,,2819,5.599999905,,39.40000153,,171.8000031,185.1000061,9.5,0.00723043,,,,,,,,,,,,
"Feb 21, 2019, 7:29:03 PM",Evening Run,Run,1645,5.16,174,1638,4.300000191,,29.78285789,157,16.20000076,42.20000076,4.900000095,-0.003871392,88,84.73787689,148.4303284,,,,,,,,,
"Feb 21, 2019, 8:22:11 PM",Evening Swim,Swim,1892,425,,1873,0.5,,0,,,,0,0,33,33,,,,,,,,,,
"Feb 21, 2021, 4:34:56 PM",â˜ï¸ Afternoon Run,Run,2112,6.03,176,2112,4.099999905,2.856723547,51.07333374,147,138.8999939,184.3999939,6.5,0.006629761,87,81.46472931,140.2886963,7.599999905,4.429999828,5.050000191,0.839999974,1003.599976,5.389999866,207,0.860000014,0
"Feb 22, 2018, 6:41:11 PM",Evening Run,Run,1021,3.24,,1021,4.099999905,,20.38333321,,171.8000031,185.1000061,19.20000076,0,,,,,,,,,,,,
"Feb 22, 2020, 8:06:39 AM",ðŸŒ¬ï¸ Morning Run,Run,5494,16.1,178,5362,3.700000048,2.930999994,70.59333038,555,9.699999809,181.6000061,6.400000095,-1.038949728,113,82.63729858,156,,,,,,,,,
"Feb 23, 2016, 7:33:22 PM",Evening Run,Run,2780,9.78,,2780,5.099999905,,43.04999924,,169.6000061,184.3999939,5,0.0030662,,,,,,,,,,,,
"Feb 23, 2017, 7:19:48 PM",Evening Run,Run,665,1.92,,627,4.5,,0,,3,13.89999962,7.300000191,-0.458023012,,,,,,,,,,,,
"Feb 23, 2017, 7:35:06 PM",Fu** ME :-),Run,251,1.02,,251,5.699999809,,0,,2.099999905,11.69999981,5,0.039211798,,,,,,,,,,,,
"Feb 23, 2017, 7:43:37 PM",Evening Run,Run,256,1.01,,256,6.099999905,,0,,2.099999905,12.39999962,6.5,-0.314619988,,,,,,,,,,,,
"Feb 23, 2017, 7:54:05 PM",Evening Run,Run,272,1.03,,272,5.099999905,,0,,2.099999905,11.80000019,5.400000095,-0.0290557,,,,,,,,,,,,
"Feb 23, 2017, 8:02:13 PM",Evening Run,Run,278,1.03,,278,4.400000095,,0,,2.200000048,11.80000019,5.599999905,0.00964227,,,,,,,,,,,,
"Feb 23, 2017, 8:09:02 PM",Evening Run,Run,643,1.96,,618,5.800000191,,0,,4.5,13.80000019,5.099999905,0.224454999,,,,,,,,,,,,
